CONTRACT_ADDRESS,APP_NAME,VERTICAL
0x606f09f90233f7ccb01e49b1f53eea566f2e0713d0ff5717fe46cae83babdc1e,Kai Finance,DeFi
0x60cce9054185bfcc5d811bc146e646cd11f2bd04512a8eb517f72257a15e4290,Scallop,DeFi
0x60e8683e01d5611cd13a69aca2b0c9aace7c6b559734df1b4a7ad9d6bddf007b,Momentum,DeFi
0x60fe5a76f88c3c294726dac6a57b67ce642379111fa7d95cf46dddadb316f4f8,Aftermath Finance,DeFi
0x6104e610f707fe5f1b3f34aa274c113a6b0523e63d5fb2069710e1c2d1f1fd1c,Bucket Protocol,DeFi
0x6106c5f44c29541cfb9556eb37cbba97cbd90b7d449df6c0c796a4c9c02501b0,Scallop,DeFi
0x611e724cbd74e740ab0ae4fbbf1b57f44d9e75be7d0135704ad86eab7e518a12,Suigar,Gambling
0x6120a25eaee1c5da1773c5c51e5c7963e88dd7fffc7197296ada17adc9d5de96,Artfi,NFT Apps
0x6152f696fc3a658f33c4b891764731a59153125ffedfa8bff7167c42823f58a9,Scallop,DeFi
0x617eb330d02a8108253d31e149b2eac76d72e3a02ab94d710e7e3dee8d33f197,Vendetta,Gaming
0x61886761b37cb8a96aca3a603f6472bedd9a902d336dfb21195e77939b65efd1,Resurrect.fun,
0x61a4fd4ce6b21a1a2097e521e2de5af0a9cfeea2171fba24d8cab4346b3df4df,Bushi,Gaming
0x61c8a125f1b710fcb3fd3897c2b61df355f155df022a18a061aa3d925de85714,Pawtato Finance,DeFi
0x61c9c39fd86185ad60d738d4e52bd08bda071d366acde07e07c3916a2d75a816,DeepBook,DeFi
0x62285e6bf9ce841f9bf98b7e3a8e4478e02219135cf2bc1ccaf409ec5883f7b6,flash loan (unknown),DeFi
0x6232191e7e0fcdb9fd44fa8b7b9259c05a8c077deaa2e0e2492efecbd3d22ce9,MoonBags,Memecoin
0x62375c97babe29eb791b6c9f9e53f5d4dddbf2aacd3a44e0236324e4dedf9d1e,MLS QUEST,Social
0x62412b7268c35f3808336aee57a52836501f40b8ba5d936f8ad275e672befd04,7K Aggregator,DeFi
0x624a80998bfca8118a794c71cccca771c351158eecd425661e07056f4ed94683,Cetus,DeFi
0x62560898e5e7a9583f7c93a495d723e8f0db3ae7454a102e6e392fe9f520a775,Capybara on Sui,Gaming
0x625a0b4bb8e167c9b5b32ec53645c74d6a499ecba2eb6ff2dfa9bbd62463ad6d,AlphaFi,DeFi
0x625d518a3cc78899742d76cf785609cd707e15228d4284aa4fee5ca53caa9849,Dungeon Move,Gaming
0x62a97a4997a54999ac817621c43433c482392698061c9d6aef867cac5d30d838,FlowX Finance,DeFi
0x62b5f77a35e0a56761a1365977afdd6f8b49dd02f30bbf79f517a2d00fe910c5,OmniBTC,DeFi
0x62c1f5b1cb9e3bfc3dd1f73c95066487b662048a6358eabdbf67f6cdeca6db4b,Move Registry,Utility
0x62e2aa7b8575e29d0fab1cc3116b4d6cf372017f3e5c65cc444371f46718a357,Bucket Protocol,DeFi
0x62fff363d8919c16c3354e452800afc92cc1815296475bb87b769b5e6468dc38,APass,Social
0x63081c5dd824a49289b6557d9f9bcf8613fe801e89dbad728616348a58b4b40a,Vendetta,Gaming
0x632bc1aee1c0c0d96221676e1810ffef3194d25bc605f44e28929ce3c9941306,AlphaLend,DeFi
0x63622321acca93bac2b5ef651e32e7334740694e4c7977f22186b244f555dd67,Keepsake Kiosk,NFT
0x636fa1440c77077fefc2203d44cc8edceea347abe978b11af61d3d19fa6a0eca,Aftermath Finance,DeFi
0x638928d4cf7dd20a598e9d30d3626d61d94ffabee29bc7b861bef67d32110bb4,Move Pump,Memecoin
0x638d9e16447876cd9509215962de15970905b1e84b9c4a2ce9a097e6394beabd,Vendetta,Gaming
0x63c8d3d652ca4d55513709c75f9fd2380f9323d26304568d32a8e757c0b8ee84,DoubleUp,Gambling
0x63e7875e7262d5fdd199793ea3b069741d04afa0ff83bf8db43ca7110340bd68,Haedal,DeFi
0x63f59f18c2880304c5f52e7c977fc7c3ba02b9cec502aa30ebde069a1ed4a06a,SoulSeed,Gaming
0x640514f8576f8515cd7925db405140e7dedb523921da48cbae1d5d4f72347ea8,Aftermath Finance,DeFi
0x6408a4f4cb3579347cd3f377a8e04a182be5e54631e6f97dca67f8ee61c59b18,SuiCityP2E,Gaming
0x640d44dbdc0ede165c7cc417d7f57f1b09648083109de7132c6b3fb15861f5ee,Cetus,DeFi
0x64213b0e4a52bac468d4ac3f140242f70714381653a1919a6d57cd49c628207a,Aftermath Finance,DeFi
0x64254dd3675459aae82e063ed6276f99fe23616f75fdb0b683f5d2c6024a0bd7,BIRDS,GameFi
0x645ed7b0aca572af3197ce0b8914edbb909bca88b0920d8ccdbca241961d21ce,Capybara on Sui,Gaming
0x6468e232af988cd8be608b1901863f0d7dbaa16764c1834daa39b023cb3b2fc8,TradePort,NFT Apps
0x648f9eab1434c056d509ad857fb657ac170528798d771f7eb1edc35639e3e75c,Movescriptions,Utility
0x6490ecc049e7fe9e09525de43562dc63e645810e86c9f437993596772db5ffef,Privasui,Social
0x64b1c57ed024ca7b952fea71b98a9f229746de402dcc083099312be76ed84ccf,FlowX Finance,DeFi
0x64fc1b5ffcb3024241933eccc88a99c5ca750660a959834ad1fc8cfed749b13e,Sui AI,Memecoin
0x650fd6110a237d7d13a82a979ab40e3c604872373ef03976a7a1a0a91b2f47d3,DoubleUp,Gambling
0x6523f167f7af39a785e1e859c79bc90ac5bcd9ebf5158556cb652454052d421f,PumpSui,
0x656c6d23553950af9bc7e16e4cffa5cdfcd97705e4fddfe5f52eeb38f0cd75ad,Bucket Protocol,DeFi
0x657aeedcd2bbd551202e9e1fb7bf5534a527f933035eb85bb8f8226a766095a7,DoubleUp,Gambling
0x6590bc326978b491b7f0402cbfc672bc651b8bd5f966078fa2b72bcfc3c45e8a,Capybara on Sui,Gaming
0x65afcd7679a1570f11b3865d8c0d13e070b4cf7587af11c3eacd98e97b6252a3,DeSuiLabs NFT,NFT
0x65bef0b727a0ee22c268a68a61ee53771fe8a046b4feea2abef7b0f3fcd3e4eb,RaidenX,DeFi
0x65c121edecae6df3480edcc1fd72e234535e32d74c1de7f4e5e9867dfc802d8c,AlphaFi,DeFi
0x65dbcae1b5ac6ee81849a61db61d69fc275d345214629a4b9ebeb13c8206dd42,Aftermath Finance,DeFi
0x65ed6d4e666fcbc1afcd9d4b1d6d4af7def3eeeeaa663f5bebae8101112290f6,FlowX Finance,DeFi
0x663ae3942055cf9354a3a8031e10db5224432acfd9e232c90a373622cfc46937,Scallop,DeFi
0xd016a70af9abbffd43af476588f9006af7d501bab197482cc04c9ec6846a2469,Scallop,DeFi
0xd02012c71c1a6a221e540c36c37c81e0224907fe1ee05bfe250025654ff17103,Turbos Finance,DeFi
0xd0234eb6b6f95f057f1b3f47ab2d6bf35754867e1554681392e4aaa60666e97f,Typus Finance,DeFi
0xd04258552b3351ab92f749381748888865605f0d959b011b7d6bc5151a5dc967,MystenLabs,Utility
0xd0468b55d762e51b07ea105695a9fc278f09859f6362c9cd824fe9b9c0fb54f7,Typus Finance,DeFi
0xd0587f397e47d31a79d1c36710c2c28f48ff8f1e8ea73b6a54fa2ec6fdfe0a7d,Haedal,DeFi
0xd060a644bb8b187e67cabb5f020f55bbac8b594b9323dfa216aaaa13cc5310ac,SuiCityP2E,Gaming
0xd06278ad71b5a4d622f179bd21d163d2efc8aaf14e1750884026f63e3d07ca3a,SurfDog,Memecoin
0xd075d51486df71e750872b4edf82ea3409fda397ceecc0b6aedf573d923c54a0,SuiSwap,DeFi
0xd0954759844416e4f5451a1a4798f6c1d43721e20fbd1c29fe86a20bf7fd2f52,BeLaunch,Utility
0xd0a274d57149b7cbb1475a38c8959cd2646ae7cd4f3bb6c268dbbd523e985238,Team Liquid / xBorg,Social
0xd0b1eebda75bac531c58c1d94ef0f14d3386413ba95503b6961d85c6f9f1ed7d,Hyperspace kiosk utility code,NFT
0xd0d46cd44d4c0289f3368b02b88719f7520c68cd0265991d3ae92eabe61b633b,Aftermath Finance,DeFi
0xd0ea9bc91c3855e9b58a51cd55e8455b37bd5c75f70b4d6e97e54b55c4ba4ae8,ISSP,Utility
0xd10141ef1bfeed2c9e507ac2b2ab58fd0b27fbb832f9341efd14277376002798,OmniBTC,DeFi
0xd129487010865d68654b443b84b42f3a55bff9cbe86b4fc9e78b274fedc82345,Nemo Protocol,DeFi
0xd12ca80ddcfb501e36bc034042be55988fdf1b6e29067948365848a5e3669203,Aftermath Finance,DeFi
0xd130fefbea1eb46d5cb14990cbbf69797876e36bb8789ee32afa09fd83255e35,FlowX Finance,DeFi
0xd1392494c04e25c56b53a9afd880bd9d2d972c3f93c569f668f187225c54d8b4,Wave Wallet,GameFi
0xd157c8ad23a731650432c7dba7fac087920ebed9b95f695877203bca6dd68b72,Bluefin,DeFi
0xd166f9334bfe8b4d271684cbe4b6c96cc91dea28b38465abd843a9c536dc2d4d,Typus Finance,DeFi
0xd19b4681f5dd2976776b445e3887333b48bcac61f894f6afa93d626977b00bb1,RaidenX,DeFi
0xd1ad22f838cd6d1215d8568d4d2cbace368a48af26e9d80f0b5539ed7b9e87c2,SuiCityP2E,Gaming
0xd1faa211b60e445f13e738395eac809fa9702c9515dcca443ea2899ce751fc72,Rockee AI,
0xd216ce095306da74e871508731775549a546ba9d04184c6ce94bb74f28870d1f,SuiCityP2E,Gaming
0xd2197b1ce2096e96e726c29fa2c138c5c6748da169b81d34927c522b7499f1d7,Ika,Utility
0xd22b24490e0bae52676651b4f56660a5ff8022a2576e0089f79b3c88d44e08f0,Sui Name Service,Name Service
0xd24fb728a3a1c4d5b4ec2335ad8772b27e8ca7d3297fa9c7cf1ab56cf125c93b,Scallop,DeFi
0xd269c3b7ce2938849940542386940886e5a755f70cc45a6193fcc508cc52f9fa,HOMINIDS,NFT
0xd26ffbd7ca98f476af855dafa8aca883a94b38d1136b469d2f52f87de6d49bb9,Vendetta,Gaming
0xd29203aa2ff8f0fd7d7556d7c02c64d5cf6b389648f4a1dbbc576e4be524be00,Kriya,DeFi
0xd2a67633ccb8de063163e25bcfca242929caf5cf1a26c2929dab519ee0b8f331,Suilend,DeFi
0xd2b0db05849cb7fd1f3de2ddd52a219b0805f7771dc7b01634ac3740fe436881,Memez.GG,Memecoin
0xd2be785b22352b2a9f42f62408c18180ec5c65989e0ab4f10e2e3e5d712486a9,FlowX Finance,DeFi
0xd2deef53b735c80eab4d7fad4d95693f70828d508f2647a3bf98503f9a31ad02,BlueMove,NFT Apps
0xd2e0a69a4008467896b8351c40ac51845b759a149413e1abb2484d807294c98e,Bluefin,DeFi
0xd2e44dc1311833ddb0427f2141e2935720cf5454cf0ef39141fc80c19e1e6caa,Sudo,DeFi
0xd2fa4a0959abfe4a798761eb62886911505c02592be85f43943299a47c3684f9,Islamabad Silver NFT,Gaming
0xd311a65ca9b3f46770293b5c035176615bea28ad3fcedf95ae92dec13e021f78,OmniBTC,DeFi
0xd32562714f75525802377f6314736f41b01e1da29d894b7cdaf97356e8a226da,Typus Finance,DeFi
0xd3420acc81516c2ecaae0d9195a4d6af82231c2cf14e1a6951562dc3d714c3f0,AlphaFi,DeFi
0xd3453d9be7e35efe222f78a810bb3af1859fd1600926afced8b4936d825c9a05,Haedal,DeFi
0xd34f184e874553d19dd3d1ca86f8dac6600969d8b6b5f22f5c6d2e2a8aee00b3,SuiCityP2E,Gaming
0xd36b6a8a5594028b0ec705e44e9d092fdad3c8fd532152b26708cebb95661307,Quantum Temple,NFT
0xd39aca21954c3b4ebbe0b399bd0352d64f5622394d0a39c0334d86d14cc1f0e1,JewelSwap,DeFi
0xd3b42e76123834ebbccd425cf68da90f4cf590eee066366ea929141657691866,Samurai Shodown,Gaming
0xd3d5fc3a3c0dca592d60d9c88a7d77a2f72566ce28e133420594d10a36a9cb98,Kai Finance,DeFi
0xd3e7f167641de4fedf0c021ff6e794c1097d5009059fef65af043a0525a9133a,Capybara on Sui,Gaming
0xd40cec91f6dca0673b25451fb0d654e62ad13bf6546a32a21ef0c59eba42e71c,DAOs.Sui,Social
0xd41094cb062f4c0d5da5530fdbab65158879d3934e074783c6f6b11336e54c7b,AlphaFi,DeFi
0xd41bd63577bb44bf6504a95caf6a9cbf26d0f8f208e21333f88121c9247309f0,Scallop,DeFi
0xd43348b8879c1457f882b02555ba862f2bc87bcc31b16294ca14a82f608875d2,Cetus Protocol,DeFi
0xd43eeaa30cb62d94ecf7d2a2283913486bfd9288926f9f7ff237ac7a6cb44b41,Sui Name Service,Utility
0xd441d82fa791d7e7fc89eb2a40b0714bd9a6a1aaf0c897d702802d30109c1f7b,Buck You,Gaming
0xd448426819d4182e239fcfe4ce0b448572c004baa95090d3f4f7a146ce250835,Weiss Finance,DeFi
0xd44eeba23c7256b426113b5b645638f00abc0f27ec224f7286be6f9853df8a5a,SUDOZ,NFT
0xd48e7cdc9e92bec69ce3baa75578010458a0c5b2733d661a84971e8cef6806bc,7K Aggregator,DeFi
0xd4a5357803533dcc0577f9ccc918a121b52f1fac65e89e1d7a23dc9c22298cd7,The Order,Social
0xd50ea488da2b586c3db4e8ad805e9f8aa4891d315d6fc53517d662c3f6fd1b4c,Typus Finance,DeFi
0xd51be8bab4ba8ddc464dad54a70dc1ef68512de990c9e02254081392e9345ecc,Movescriptions,Utility
0xd529d9357580de405cdf4df922aa2b40b5404628c2cfd831dbb2d3810ceaac44,Pawtato Finance,DeFi
0xd59dd59f0992fe6894a0b9d1a99d7677d2d5044c44471dc30b824423438c9eba,Kriya,DeFi
0xd5aa24a346fd89468d13f00f57162df8a498ec11c197df2bc4257ad74fa977b1,Balanced,DeFi
0xd5d0cf0516a520c8cf725604a3523f6879100ab08ed1c58677586dc3286bc877,Capybara on Sui,Gaming
0xd5d3f9d97c1858b931f7a7a9c053cd1d0483601d8d459aee9ee178e1d0850ae2,Obric,DeFi
0xd5dd28cc24009752905689b2ba2bf90bfc8de4549b9123f93519bb8ba9bf9981,BlueMove,Marketplace
0xd5e4f92248fbd9689ea846adebbecde6b63807b3f28b178a81da11d0a723f55a,Mole,DeFi
0xd5e5f74126e7934e35991643b0111c3361827fc0564c83fa810668837c6f0b0f,Sui Name Service,Utility
0xd60fe115d161fc5f4bbcf545453cedc4ad94bcd8251a585450e779ad33b14592,Sui AI,Memecoin
0xd6149b3adf1ecb1c76d6899d3f0aef8229ed7aac472a45e400453621d548aafa,Vendetta,Gaming
0xd631cd66138909636fc3f73ed75820d0c5b76332d1644608ed1c85ea2b8219b4,AlphaLend,DeFi
0xd66bf2cf803791dae425b3c7f6f67e5180fc033e9a6109df30e467cfe7bb5cbc,Lotus Finance,DeFi
0xd675e6d727bb2d63087cc12008bb91e399dc7570100f72051993ec10c0428f4a,Aftermath Finance,DeFi
0xd68748b12f57c2516f69e0de99a8f710a8809fdcfc8d6311ca17a609ee9db5f9,Scallop,DeFi
0xd68eb3aafa85228a532500ca1ca45af097cb3b941dbdf297e68b1f01e0cdd95e,Scallop,DeFi
0xd6b7ab7f7bc641cc5f90b706b507ee2d85bcb86d3f3eaa190b848ff729aaadcc,OmniBTC,DeFi
0xd6e42b57f026c3facd085c25a72c43c0c36adf35f4b2edd03c7d44277373bf71,Sui Village,NFT
0xd70bab776625da80d7fe0305b2805f9e62675e87d4e72b832809d43ac94be47f,Bluefin,DeFi
0xd7b0a6b6832c2693ebafab2e71fb79ed12653c4073d39acbc9f712d0682fdd57,SuiPlay Pre-order,Commercial
0xd7ca30ad715278a28f01c572ac7be3168e9800321f1b3f96eb9d13dfc856419c,Deeptrade,DeFi
0xd7ef703ea5b2d6a5f902c62e3ae9cb3c3b5820e14fff3246dc97701581264e59,Mole,DeFi
0xd7fb78f3d8db2d5122d61b001e0692e83a215855177e5c1dc2b32c3d6fffbbbc,Cetus,DeFi
0xd80b1f2ae6b1955d90c2575be558a5cf5ab9bc6000f248d4928df14a7a86ca58,AlphaFi,DeFi
0xd817d90368dafcbf3b051e96546dea6209bffad23289d66025beef80354dcd6b,Cetus,DeFi
0xd8405a122c49b64210ea4dea5928d59c103e72e1da1e36f0257a6b1c48acee27,Aftermath Finance,DeFi
0xd843c37d213ea683ec3519abe4646fd618f52d7fce1c4e9875a4144d53e21ebc,Walrus,Utility
0xd86d5f22641acb7a2880b3884bfe8e98bf3f8e74af3e38fb3eec7b758766d628,STEAMM,DeFi
0xd87274c6640c588c3581a276b0708f41c192ae30ad9dcad930be24331202241c,FlowX Finance,DeFi
0xd8751033e895a009c579e527979149f41a2700456ef5eea3d6b83255ca4197f0,Aftermath Finance,DeFi
0xd88ebdabeaead893d6ce24259bf596627ff4d209b9e1541c2eb7997fa90651d2,Hop,DeFi
0xd899cf7d2b5db716bd2cf55599fb0d5ee38a3061e7b6bb6eebf73fa5bc4c81ca,NAVI Protocol,DeFi
0xd89f1462232cadbf86e4e306ee6f28d6ccfd40913c6702aaa66fbb52e4573552,Aftermath Finance,DeFi
0xd8d2996c9b53f25d796e25e934cc1064f264c652cf4d3c6e45f1ca2fef50b626,Typus Finance,DeFi
0xd8ed222ff86ad0736458fd24249429d65ceb73407428116672af554b863438e4,AlphaFi,DeFi
0xd8f9ebf5c7d884322352664f009d5920c32c6259a3b5863c862bcf103bc413cc,BIRDS,GameFi
0xd8fb548715de172f046c5a99abc5a502cc285e3e1371562f37f250bfbb029303,Adefi,DeFi
0xd8fd366b0f6ea2d0e5adc217c72398b4116435ccded740c86a0fab05dc28da5d,Typus Finance,DeFi
0xd9162764da404339384fe40487499dc867c3f1fa3eb870381c41a8b41458b0e5,Bucket Protocol,DeFi
0xd92b74cf9efcd35696131eb38fe3438c9def2093e511bab27c5368296e9ed17f,Vendetta,Gaming
0xd92bc457b42d48924087ea3f22d35fd2fe9afdf5bdfe38cc51c0f14f3282f6d5,NAVI Protocol,DeFi
0xd92d9db3ae5e2e932eda336b15f97e02255d152201d0cf29a29ca0c4fb0205f3,NAVI Protocol,DeFi
0xd934f7b0ed399afa75929369a56ee08d2ffc4936492168e9e7a459ae5df3c533,Typus Finance,DeFi
0xd95b49266b698e517fada186542548372458e0d8d13e9c8773ec353a6547697d,BlueMove,NFT Apps
0xd95d83e5fdef4a5c042270e4a97e1284658bf0057f00f4989f9c13f56b7afed4,Typus Finance,DeFi
0xd96d5bb2e56f734b95a8cfe7bf406806abca7e52fd9f14835495556240bebe8c,Capybara on Sui,Gaming
0xd96d9bc7a8c2d6e18c5dfa07ea66f8bc290c63f4d26d2ab4bc030d315510f454,Mobius,NFT Apps
0xd98a76e61b2499856e1958291b2c170a02e6c43d555d18f2f2f7d2741736481b,Kai Finance,DeFi
0xd9965c09d5ad7d69306b7c550b3b135d94b34f98c3adc379a7333fff2f05808b,Typus Finance,DeFi
0xd9b66c6de1d480da4563e18d2e479f73a73839062c3bb519ca1d47107af90535,Kai Finance,DeFi
0xd9c06de8873a66c0f5e5577c786d9247374f2ca4a8a01b6f2f508375a4b47ab3,Aftermath Finance,DeFi
0xd9e4c4d7b3604b34fabea5a336c39fff23f03b67127499ccfde740fc872d0d92,Sui Community Passport,Social
0xd9f40097de4dfec48f0dfa4ae426b7bdc2582ad6f1d2d84407ae6a278dbb120d,Aftermath Finance,DeFi
0xd9f7f885f233127fe822926d723bc96f958bcab63088dfbd052932bcfed6044c,Movescriptions,Utility
0xd9f906db7f2fda2c22ca6320cb302f390939f16b5df60907f5237ce0b6d6eb56,Scallop,DeFi
0xd9f9b0b4f35276eecd1eea6985bfabe2a2bbd5575f9adb9162ccbdb4ddebde7f,BlueMove DEX,NFT Apps
0xda12d621169da92ed8af5f6b332b7bec64c840bb49bb3d4206d6739cd76bad14,FanTv,Social
0xda1644f58a955833a15abae24f8cc65b5bd8152ce013fde8be0a6a3dcf51fe36,Huski,Token
0xda1a4a89dd1ccdbb82dca0a965da727f8b52477d3d0a48a604c57ca47746e054,Aftermath Finance,DeFi
0xda28513674c1e461556b57c2f2e4f15c5e654b4accf802bdfaab7dbd2739fa16,STEAMM,DeFi
0xda6c40dac49910d172705418d578d7d14af0fa6ef488538ef0dbdeaebad5d551,Aftermath Finance,DeFi
0xdabf44216fde17e7dfb42cab74388892009416a641b5b68c32c3fd0d67d26a81,FlowX Finance,DeFi
0xdac22652eb400beb1f5e2126459cae8eedc116b73b8ad60b71e3e8d7fdb317e2,Sui Name Service,Utility
0x7d717ced53542f516ead03f0d63916ac954ec448ebaf507044afa7ffcfb945e7,FlowX Finance,DeFi
0x7d861b0e12694e099aba07b1fb49349abb06c96294739b5487b8d8261a60e17d,Bucket Protocol,DeFi
0x7d96b1b1ba4667f85b7064d0ba6b97e93e390e8b19d28766b0506c9c665e46aa,WORLD3,Gaming
0x7d9cd46d6232198f43f466a45141bce8151c4745fd66ef69a913cb4656d6716c,LiquidLink,
0x7db2fb4e1bd547b72cf47e178bc80184e2e5fd6b9feec8ac4a641b0f2aef9488,Capybara on Sui,Gaming
0x7dba8e74b5d512a3c3bd8a1f7ef111fe9f624ddeb935635385645ca5db1f7850,Cetus,DeFi
0x7dd2554ce9cfdc933e070ae78c7774fd6e3f5b2b0468df642c804111fb3cf1c1,SuiWin,Gaming
0x7de806a4277bc31aa12afdce194c38f89cb2f171539a426375dbe730db2d0221,Typus Finance,DeFi
0x7e0b809aaf320d814a7f1c19509eb6e43e134808e3c574efa40d682a9e02e273,Pawtato Finance,DeFi
0x7e26d792cb2aefea95590ebc6a75bd90406f5bcf77b98563259f41b428a1fe07,Suilend,DeFi
0x7e277306721632f85b384f293d0040a24dcfccd1e5626ca3b76507b426240eb5,Aftermath Finance,DeFi
0x7e30d2b545257c794147131e15a29e035321ab61450b223d1234d89ffe639b2b,Red Ocean,
0x7e4424e596e943701487f4d8170cd14a76546335678ae272e7e2373c1694c04b,Pet Pals,
0x7e4ca066f06a1132ab0499c8c0b87f847a0d90684afa902e52501a44dbd81992,Cetus,DeFi
0x7e51f206a703b8d5e8d434b980b471027641fdbdc4d64e0ae1913e9df06bcd3d,Typus Finance,DeFi
0x7e57bff579e24d8d109fc16c14320fdb6a0c23159e7ae52b3dcd908ec2a5d481,Aftermath Finance,DeFi
0x7e59ddf6bb93c51a7644bd2eff7d9165862275b526ab9d567eeb1a69544faace,Mole,DeFi
0x7e5c3eb9a006d47fc7bb61f4cee458173cc7a750eec3a5fa04f132f6ade6199f,Aftermath Finance,DeFi
0x7e64dcbb4aa2f2af0e3d13c6baeb2baf4fc375fa765cadd9483087ae70e4503d,Bucket Protocol,DeFi
0x7e725720c95cf9ea9563ceef7466830b7171dd64ade4adfd417022077d9a8c43,Pawtato Finance,DeFi
0x7e7534235e57597079a875bf7fd4a60e3725b8fd346ce915c344992e97ab535e,Typus Finance,DeFi
0x7e7c2d471e7e2dc5faf128085134ac67e543cd1e75fe3db52ace0346d877b72e,Aftermath Finance,DeFi
0x7e945ee2a6cebb3a8308fd3b98a9bdd1cea51f64e6e3bbd33c6e881cc6bc12d0,Typus Finance,DeFi
0x7e9b497426dd18ce152a01dc10358c584c302b8a58d1090147c687ae3167ebfb,One Championship,Gaming
0x7ea6e27ad7af6f3b8671d59df1aaebd7c03dddab893e52a714227b2f4fe91519,7K Aggregator,DeFi
0x7eca7da544db0a6086b70386cb109eb214b9935fda07ca3661a7f610a46567a5,Kriya,DeFi
0x7ee8fcfd712c94e472e776ca1cd65f15b7493bd6b5506329dd71ee07288b0f56,Movescriptions,Utility
0x7eed5b987ec596b04f13f199a703d58504ab7fd5abeb52123a69b0a6de2d4d84,The Collection,NFT Apps
0x7efa6e45163cf24b31ca71bd8f2ca5b93af89b7b34bdb50ec1795223b75d729b,Move Pump,Memecoin
0x7f058e6f93bfbd5166ff6b36aa81532ed3bc616e157719d0bfcde4ac83b648d3,Orbiter Finance,DeFi
0x7f27e41ab0c03c2e465ec3eaa55a40d4a9bb3370ac08f954bb8e6d7e236552e5,Balanced,DeFi
0x7f3e6d197c6955b4a70610431ef671f37aced73ea48a54ae01895b9ac666ac9b,Aftermath Finance,DeFi
0x7f3f53df7824b2c1aa519cf56890347c8aec0069146fbc0745084a68e024dca9,DoubleUP,Gambling
0x7f44717f7dccf31070f2f84f290a01ab5943b175df97515244fa9da7f15f57b0,Red Ocean,
0x7f481ffff2b72f3f1d9b70d5ad999d8b514a6281aa29aedbb6c537bd4b0d04ad,Sacabam,NFT
0x7f4b1e99c58c47dba50519aa2cccc462f83e402dd308bb392e22d04d6b613d31,Suia,Social
0x7f61aec046fcdc8b3739a87c7e74c161dce6167788d627a2de781d1e52042c00,Typus Finance,DeFi
0x7f6ce7ade63857c4fd16ef7783fed2dfc4d7fb7e40615abdb653030b76aef0c6,Aftermath Finance,DeFi
0x7f84a2d59d2224ad923116c3be208b0f1d1e210ccdbd74dcaa8df157781342c0,Typus Finance,DeFi
0x7f8ad597e589e66606c4f5f484cb5a3e808701483dd43afe61cec10b97961745,MotoDex,NFT
0x7f92a131f46b57893e2891874adae7aedb86a5ccd2fc9565354650488d96e01d,Aftermath Finance,DeFi
0x7faa031575867104ec7cce83c5d675f4d3517f59ef746359ce21737b4aa1601f,DeLorean Marketplace,Commerce
0x7fd8aba1652c58b6397c799fd375e748e5053145cb7e126d303e0a1545fd1fec,ZO,DeFi
0x7fe0ab2ed764705b4b833e14d96ff55130b52dd5a0706dacf06f617fc406bbba,Cubic,Gaming
0x8001c81c3ed16e6043acc04d8f7c1677baf288c3975f4bb2b8debcdd47321f90,Scallop,DeFi
0x800661d421dced099fbbf187b5fd32f2bbad7d3c363bccc7bfc8802faf2100bb,Turbos Finance,DeFi
0x801c3171565c5cec3e5691a527636096004b2739d671493eb152b78e99d34825,Suitoshi Panda,NFT
0x802352290bfc7b6f43103afad5141b526595a25e49a048f829db4fb74e08a7a6,6degrees,Social
0x8029a9ed84d028b298627c210a914471d0b053e2610042264c0874baaa709c16,Kriya,DeFi
0x802ccde17a7d5d555793a45ede6431e320ebbb38d2c5352df153e7bf5e2baf67,Wave Wallet,GameFi
0x804085ca4defb399aadf8beaeac93451f3e2ed8c6408dfaf3c9ddc7f948bb70c,Typus Finance,DeFi
0x806f5f92dca2f9d8b9faef1e4b5532398e77f50723e3f01ec3e1b2f60d05ca58,Cro Protocol,DeFi
0x8075385706ea87f1e7b3f802e94d1308c76662d4ee7e7cec6addf38602219b56,DoubleUp,Gambling
0x8093d002bba575f1378b0da206a8df1fc55c4b5b3718752304f1b67a505d2be4,Cetus,DeFi
0x8095d83bc7ad823d5ac8878312980fc2e152150465a23f7c5c8722930f315903,XOCIETY,Gaming
0x80a8b7b277a0414652973f0ac947af0a4490ec047b5dafabe389028d008d7368,Kai Finance,DeFi
0x80c4ce505acb8b4ea0fa5899b4ca2c2ea98e76926c6fe2500ad9f7f4ee0aba56,my_hero 1 (unknown),NFT
0x80ca577876dec91ae6d22090e56c39bc60dce9086ab0729930c6900bc4162b4c,Scallop,DeFi
0x80d114c5d474eabc2eb2fcd1a0903f1eb5b5096a8dc4184d72453f7a9be728e4,Cetus Protocol,DeFi
0x80d6b69419b86ad6c143d02d5750c19561a73c9b6f2c17002137be4e2e2a3f04,FlowX Finance,DeFi
0x80e6e13fa97030984f871dcadbec36bcfe02a51225fca97ba60d32ea24c6f0fc,STEAMM,DeFi
0x80ee5812bd08d3e46072b459486ab09604abead475ffcc255061e8c73076438d,Suilette,Gaming
0x80ff0830313b36bb65ab927af811037f8b175d6e83c43f906b8f55d9263eea99,Typus Finance,DeFi
0x8112a07f633a8e4e083ea399f66453f94bdb53febaa9ca7f443415759c6fd5f6,Typus Finance,DeFi
0x8124cc4cc58a89ca818f0a9af8e4ff6c4a1c05f7c25ce08346052f92f5953681,BlobLife,Social
0x81398b9385545e1ed051092d990159a1a896bceeb796923ca43b6c9be96c83f4,Typus Finance,DeFi
